"","obs_id","name.x","entry_status","mp_year","other_docs","net_ids","country.x","region","subregion","num_areas","num_nt_areas","size","nt_size","protection","network.x","cc_threat","cc_ap","cons_obj","sp_vs_unit","sp_feat","unit_feat","cc_obj","obj_details","cc_va","other_assess","va_action","va_details","des_net","des_cc","des_res","sci_monitor","social_monitor","cc_monitor","cc_monitor_det","adap_man","adap_design","mp_time","work_plan","am_det","int_man","cc_actions","act_type","act_motive","Notes","x1","mpa_id","search","notes","network.y","name.y","orig_name","country.y","sovereign","sub_locati","designatio","designat_1","designat_2","marine","status","status_yea","no_take","no_take_ar","rep_m_area","calc_m_are","rep_area","calc_area","fishing","fishing_in"
"25",142,"Maldives Biosphere Reserve","Complete",2013,NA,NA,"Maldives","Indian","Central",39,"39","472","472","Small individual NT areas",NA,"Yes","Planned",NA,NA,NA,NA,"Explicit","Atoll-level objective to promote sustainable development and adaptation to CC by demanding effective environmental impact assessment and monitoring, promoting environmental restoration, supporting renewable energy initiatives","NS","Planned","NS","Planned environmental impact assessment","Planned","NS","Planned - developing spatial plans focused on coherent network with buffer zone and ecosystem approach","Planned - implementation unclear, not stated","Planned","Planned","Plan to monitor effects; not yet developed","Planned","NS","NS","NS","Plan to incorporate adaptive management principles within developing atoll-level reserve management plans","Yes","Planned","IS, HR","Yes",NA,993,6960,"F",NA,"Maldives Biosphere Reserve","Dhigali Haa","Dhigali Haa","MDV","MDV","MV-20","Reef and Giri areas protected","Reef and Giri areas protected","National",2,"Designated",1999,"All",2.878398391,2,2.878398391,2,2.878398391,"Unknown",NA
"26",142,"Maldives Biosphere Reserve","Complete",2013,NA,NA,"Maldives","Indian","Central",39,"39","472","472","Small individual NT areas",NA,"Yes","Planned",NA,NA,NA,NA,"Explicit","Atoll-level objective to promote sustainable development and adaptation to CC by demanding effective environmental impact assessment and monitoring, promoting environmental restoration, supporting renewable energy initiatives","NS","Planned","NS","Planned environmental impact assessment","Planned","NS","Planned - developing spatial plans focused on coherent network with buffer zone and ecosystem approach","Planned - implementation unclear, not stated","Planned","Planned","Plan to monitor effects; not yet developed","Planned","NS","NS","NS","Plan to incorporate adaptive management principles within developing atoll-level reserve management plans","Yes","Planned","IS, HR","Yes",NA,994,6769,"F",NA,"Maldives Biosphere Reserve","Giravaru Kuda Haa","Giravaru Kuda Haa","MDV","MDV","MV-26","Reef areas protected","Reef areas protected","National",2,"Designated",1995,"All",2.57926232,2,2.57926232,2,2.57926232,"Unknown",NA
"27",142,"Maldives Biosphere Reserve","Complete",2013,NA,NA,"Maldives","Indian","Central",39,"39","472","472","Small individual NT areas",NA,"Yes","Planned",NA,NA,NA,NA,"Explicit","Atoll-level objective to promote sustainable development and adaptation to CC by demanding effective environmental impact assessment and monitoring, promoting environmental restoration, supporting renewable energy initiatives","NS","Planned","NS","Planned environmental impact assessment","Planned","NS","Planned - developing spatial plans focused on coherent network with buffer zone and ecosystem approach","Planned - implementation unclear, not stated","Planned","Planned","Plan to monitor effects; not yet developed","Planned","NS","NS","NS","Plan to incorporate adaptive management principles within developing atoll-level reserve management plans","Yes","Planned","IS, HR","Yes",NA,995,6768,"F",NA,"Maldives Biosphere Reserve","Banana reef (Gaathu Giri)","Banana reef (Gaathu Giri)","MDV","MDV","MV-26","Reef areas protected","Reef areas protected","National",2,"Designated",1995,"All",1.774565707,1,1.774565707,1,1.774565707,"Unknown",NA
"28",142,"Maldives Biosphere Reserve","Complete",2013,NA,NA,"Maldives","Indian","Central",39,"39","472","472","Small individual NT areas",NA,"Yes","Planned",NA,NA,NA,NA,"Explicit","Atoll-level objective to promote sustainable development and adaptation to CC by demanding effective environmental impact assessment and monitoring, promoting environmental restoration, supporting renewable energy initiatives","NS","Planned","NS","Planned environmental impact assessment","Planned","NS","Planned - developing spatial plans focused on coherent network with buffer zone and ecosystem approach","Planned - implementation unclear, not stated","Planned","Planned","Plan to monitor effects; not yet developed","Planned","NS","NS","NS","Plan to incorporate adaptive management principles within developing atoll-level reserve management plans","Yes","Planned","IS, HR","Yes",NA,996,6767,"F",NA,"Maldives Biosphere Reserve","Rasfari","Rasfari","MDV","MDV","MV-26","Island and Reef areas protected","Island and Reef areas protected","National",2,"Designated",1995,"All",24.31019973,24,24.31019973,24,24.35851175,"Unknown",NA
"29",142,"Maldives Biosphere Reserve","Complete",2013,NA,NA,"Maldives","Indian","Central",39,"39","472","472","Small individual NT areas",NA,"Yes","Planned",NA,NA,NA,NA,"Explicit","Atoll-level objective to promote sustainable development and adaptation to CC by demanding effective environmental impact assessment and monitoring, promoting environmental restoration, supporting renewable energy initiatives","NS","Planned","NS","Planned environmental impact assessment","Planned","NS","Planned - developing spatial plans focused on coherent network with buffer zone and ecosystem approach","Planned - implementation unclear, not stated","Planned","Planned","Plan to monitor effects; not yet developed","Planned","NS","NS","NS","Plan to incorporate adaptive management principles within developing atoll-level reserve management plans","Yes","Planned","IS, HR","Yes",NA,997,6766,"F",NA,"Maldives Biosphere Reserve","MIyaru Kandu Region","MIyaru Kandu Region","MDV","MDV","MV-04","Reef areas protected","Reef areas protected","National",2,"Designated",1995,"All",13.88679327,13,13.88679327,13,13.88679327,"Unknown",NA
"30",142,"Maldives Biosphere Reserve","Complete",2013,NA,NA,"Maldives","Indian","Central",39,"39","472","472","Small individual NT areas",NA,"Yes","Planned",NA,NA,NA,NA,"Explicit","Atoll-level objective to promote sustainable development and adaptation to CC by demanding effective environmental impact assessment and monitoring, promoting environmental restoration, supporting renewable energy initiatives","NS","Planned","NS","Planned environmental impact assessment","Planned","NS","Planned - developing spatial plans focused on coherent network with buffer zone and ecosystem approach","Planned - implementation unclear, not stated","Planned","Planned","Plan to monitor effects; not yet developed","Planned","NS","NS","NS","Plan to incorporate adaptive management principles within developing atoll-level reserve management plans","Yes","Planned","IS, HR","Yes",NA,998,6765,"F",NA,"Maldives Biosphere Reserve","Kudarah Thila","Kudarah Thila","MDV","MDV","MV-02","Reef areas protected","Reef areas protected","National",1,"Designated",1995,"All",2.690997702,2,2.690997702,2,2.690997702,"Unknown",NA
"31",142,"Maldives Biosphere Reserve","Complete",2013,NA,NA,"Maldives","Indian","Central",39,"39","472","472","Small individual NT areas",NA,"Yes","Planned",NA,NA,NA,NA,"Explicit","Atoll-level objective to promote sustainable development and adaptation to CC by demanding effective environmental impact assessment and monitoring, promoting environmental restoration, supporting renewable energy initiatives","NS","Planned","NS","Planned environmental impact assessment","Planned","NS","Planned - developing spatial plans focused on coherent network with buffer zone and ecosystem approach","Planned - implementation unclear, not stated","Planned","Planned","Plan to monitor effects; not yet developed","Planned","NS","NS","NS","Plan to incorporate adaptive management principles within developing atoll-level reserve management plans","Yes","Planned","IS, HR","Yes",NA,999,6764,"F",NA,"Maldives Biosphere Reserve","Orimas Thila Region","Orimas Thila Region","MDV","MDV","MV-02","Reef areas protected","Reef areas protected","National",2,"Designated",1995,"All",13.09109423,13,13.09109423,13,13.09109423,"Unknown",NA
"32",142,"Maldives Biosphere Reserve","Complete",2013,NA,NA,"Maldives","Indian","Central",39,"39","472","472","Small individual NT areas",NA,"Yes","Planned",NA,NA,NA,NA,"Explicit","Atoll-level objective to promote sustainable development and adaptation to CC by demanding effective environmental impact assessment and monitoring, promoting environmental restoration, supporting renewable energy initiatives","NS","Planned","NS","Planned environmental impact assessment","Planned","NS","Planned - developing spatial plans focused on coherent network with buffer zone and ecosystem approach","Planned - implementation unclear, not stated","Planned","Planned","Plan to monitor effects; not yet developed","Planned","NS","NS","NS","Plan to incorporate adaptive management principles within developing atoll-level reserve management plans","Yes","Planned","IS, HR","Yes",NA,1000,6763,"F",NA,"Maldives Biosphere Reserve","Fish Head (Mushimasmigili Thila)","Fish Head (Mushimasmigili Thila)","MDV","MDV","MV-02","Reef areas protected","Reef areas protected","National",2,"Designated",1995,"All",2.691051751,2,2.691051751,2,2.691051751,"Unknown",NA
"33",142,"Maldives Biosphere Reserve","Complete",2013,NA,NA,"Maldives","Indian","Central",39,"39","472","472","Small individual NT areas",NA,"Yes","Planned",NA,NA,NA,NA,"Explicit","Atoll-level objective to promote sustainable development and adaptation to CC by demanding effective environmental impact assessment and monitoring, promoting environmental restoration, supporting renewable energy initiatives","NS","Planned","NS","Planned environmental impact assessment","Planned","NS","Planned - developing spatial plans focused on coherent network with buffer zone and ecosystem approach","Planned - implementation unclear, not stated","Planned","Planned","Plan to monitor effects; not yet developed","Planned","NS","NS","NS","Plan to incorporate adaptive management principles within developing atoll-level reserve management plans","Yes","Planned","IS, HR","Yes",NA,1001,6762,"F",NA,"Maldives Biosphere Reserve","Maaya Thila","Maaya Thila","MDV","MDV","MV-02","Reef areas protected","Reef areas protected","National",2,"Designated",1995,"All",10.23461213,10,10.23461213,10,10.23461213,"Unknown",NA
"34",142,"Maldives Biosphere Reserve","Complete",2013,NA,NA,"Maldives","Indian","Central",39,"39","472","472","Small individual NT areas",NA,"Yes","Planned",NA,NA,NA,NA,"Explicit","Atoll-level objective to promote sustainable development and adaptation to CC by demanding effective environmental impact assessment and monitoring, promoting environmental restoration, supporting renewable energy initiatives","NS","Planned","NS","Planned environmental impact assessment","Planned","NS","Planned - developing spatial plans focused on coherent network with buffer zone and ecosystem approach","Planned - implementation unclear, not stated","Planned","Planned","Plan to monitor effects; not yet developed","Planned","NS","NS","NS","Plan to incorporate adaptive management principles within developing atoll-level reserve management plans","Yes","Planned","IS, HR","Yes",NA,1002,6761,"F",NA,"Maldives Biosphere Reserve","Guraidhoo Kandu","Guraidhoo Kandu","MDV","MDV","MV-26","MPA","MPA","National",2,"Designated",1995,"All",3.500700792,3,3.500700792,3,3.503920052,"Unknown",NA
"35",142,"Maldives Biosphere Reserve","Complete",2013,NA,NA,"Maldives","Indian","Central",39,"39","472","472","Small individual NT areas",NA,"Yes","Planned",NA,NA,NA,NA,"Explicit","Atoll-level objective to promote sustainable development and adaptation to CC by demanding effective environmental impact assessment and monitoring, promoting environmental restoration, supporting renewable energy initiatives","NS","Planned","NS","Planned environmental impact assessment","Planned","NS","Planned - developing spatial plans focused on coherent network with buffer zone and ecosystem approach","Planned - implementation unclear, not stated","Planned","Planned","Plan to monitor effects; not yet developed","Planned","NS","NS","NS","Plan to incorporate adaptive management principles within developing atoll-level reserve management plans","Yes","Planned","IS, HR","Yes",NA,1003,6760,"F",NA,"Maldives Biosphere Reserve","Embudhoo Kanduolhi","Embudhoo Kanduolhi","MDV","MDV","MV-26","Reef areas protected","Reef areas protected","National",2,"Designated",1995,"All",6.322121754,6,6.322121754,6,6.322121754,"Unknown",NA
"36",142,"Maldives Biosphere Reserve","Complete",2013,NA,NA,"Maldives","Indian","Central",39,"39","472","472","Small individual NT areas",NA,"Yes","Planned",NA,NA,NA,NA,"Explicit","Atoll-level objective to promote sustainable development and adaptation to CC by demanding effective environmental impact assessment and monitoring, promoting environmental restoration, supporting renewable energy initiatives","NS","Planned","NS","Planned environmental impact assessment","Planned","NS","Planned - developing spatial plans focused on coherent network with buffer zone and ecosystem approach","Planned - implementation unclear, not stated","Planned","Planned","Plan to monitor effects; not yet developed","Planned","NS","NS","NS","Plan to incorporate adaptive management principles within developing atoll-level reserve management plans","Yes","Planned","IS, HR","Yes",NA,1004,6759,"F",NA,"Maldives Biosphere Reserve","Hans Hass Plave (Gulhi Falhu)","Hans Hass Plave (Gulhi Falhu)","MDV","MDV","MV-26","Reef areas protected","Reef areas protected","National",2,"Designated",1995,"All",1.020453639,1,1.020453639,1,1.020453639,"Unknown",NA
"37",142,"Maldives Biosphere Reserve","Complete",2013,NA,NA,"Maldives","Indian","Central",39,"39","472","472","Small individual NT areas",NA,"Yes","Planned",NA,NA,NA,NA,"Explicit","Atoll-level objective to promote sustainable development and adaptation to CC by demanding effective environmental impact assessment and monitoring, promoting environmental restoration, supporting renewable energy initiatives","NS","Planned","NS","Planned environmental impact assessment","Planned","NS","Planned - developing spatial plans focused on coherent network with buffer zone and ecosystem approach","Planned - implementation unclear, not stated","Planned","Planned","Plan to monitor effects; not yet developed","Planned","NS","NS","NS","Plan to incorporate adaptive management principles within developing atoll-level reserve management plans","Yes","Planned","IS, HR","Yes",NA,1005,6758,"F",NA,"Maldives Biosphere Reserve","Lions Head (Thilafalhu Miyaruvani)","Lions Head (Thilafalhu Miyaruvani)","MDV","MDV","MV-26","Reef areas protected","Reef areas protected","National",2,"Designated",1995,"All",1.498476222,1,1.498476222,1,1.498476222,"Unknown",NA
"38",142,"Maldives Biosphere Reserve","Complete",2013,NA,NA,"Maldives","Indian","Central",39,"39","472","472","Small individual NT areas",NA,"Yes","Planned",NA,NA,NA,NA,"Explicit","Atoll-level objective to promote sustainable development and adaptation to CC by demanding effective environmental impact assessment and monitoring, promoting environmental restoration, supporting renewable energy initiatives","NS","Planned","NS","Planned environmental impact assessment","Planned","NS","Planned - developing spatial plans focused on coherent network with buffer zone and ecosystem approach","Planned - implementation unclear, not stated","Planned","Planned","Plan to monitor effects; not yet developed","Planned","NS","NS","NS","Plan to incorporate adaptive management principles within developing atoll-level reserve management plans","Yes","Planned","IS, HR","Yes",NA,1006,6757,"F",NA,"Maldives Biosphere Reserve","Thanburudhoo Thila (HP Reef)","Thanburudhoo Thila (HP Reef)","MDV","MDV","MV-26","Reef areas protected","Reef areas protected","National",2,"Designated",1995,"All",1.453739246,1,1.453739246,1,1.453739246,"Unknown",NA
"39",142,"Maldives Biosphere Reserve","Complete",2013,NA,NA,"Maldives","Indian","Central",39,"39","472","472","Small individual NT areas",NA,"Yes","Planned",NA,NA,NA,NA,"Explicit","Atoll-level objective to promote sustainable development and adaptation to CC by demanding effective environmental impact assessment and monitoring, promoting environmental restoration, supporting renewable energy initiatives","NS","Planned","NS","Planned environmental impact assessment","Planned","NS","Planned - developing spatial plans focused on coherent network with buffer zone and ecosystem approach","Planned - implementation unclear, not stated","Planned","Planned","Plan to monitor effects; not yet developed","Planned","NS","NS","NS","Plan to incorporate adaptive management principles within developing atoll-level reserve management plans","Yes","Planned","IS, HR","Yes",NA,1007,6756,"F",NA,"Maldives Biosphere Reserve","Makunudhoo Kandu","Makunudhoo Kandu","MDV","MDV","MV-26","Reef areas protected","Reef areas protected","National",2,"Designated",1995,"All",3.083765594,3,3.083765594,3,3.083765594,"Unknown",NA
"40",142,"Maldives Biosphere Reserve","Complete",2013,NA,NA,"Maldives","Indian","Central",39,"39","472","472","Small individual NT areas",NA,"Yes","Planned",NA,NA,NA,NA,"Explicit","Atoll-level objective to promote sustainable development and adaptation to CC by demanding effective environmental impact assessment and monitoring, promoting environmental restoration, supporting renewable energy initiatives","NS","Planned","NS","Planned environmental impact assessment","Planned","NS","Planned - developing spatial plans focused on coherent network with buffer zone and ecosystem approach","Planned - implementation unclear, not stated","Planned","Planned","Plan to monitor effects; not yet developed","Planned","NS","NS","NS","Plan to incorporate adaptive management principles within developing atoll-level reserve management plans","Yes","Planned","IS, HR","Yes",NA,1008,6755,"F",NA,"Maldives Biosphere Reserve","Fushifaru Region","Fushifaru Region","MDV","MDV","MV-03","Reef areas protected","Reef areas protected","National",2,"Designated",1995,"All",13.93427816,14,13.93427816,14,13.93427816,"Unknown",NA
