Table S4. All results for each management plan,,,,
Plan ID,Component,Criteria,Climate Change Inclusion,Value
132,monitoring,monitor_cc_research,climate action,0
132,adaptive management,mgmt_adapt,general awareness,1
132,adaptive management,mgmt_adapt_anymitigation,climate action,0
132,adaptive management,mgmt_adapt_protection,climate action,0
132,adaptive management,mgmt_adapt_green,climate action,0
132,adaptive management,mgmt_adapt_awareness,climate action,0
132,adaptive management,mgmt_adapt_limitation,climate action,1
132,adaptive management,threat_any,general awareness,1
132,adaptive management,threat_any_strat,recommended action,1
132,adaptive management,threat_any_cc,climate action,0
132,adaptive management,threat_compliance,general awareness,1
132,adaptive management,threat_compliance_strat,recommended action,1
132,adaptive management,threat_compliance_cc,climate action,0
132,adaptive management,threat_tourism,general awareness,1
132,adaptive management,threat_tourism_strat,recommended action,1
132,adaptive management,threat_tourism_cc,climate action,0
132,adaptive management,threat_pollution,general awareness,1
132,adaptive management,threat_pollution_strat,recommended action,1
132,adaptive management,threat_pollution_cc,climate action,0
132,adaptive management,threat_invasive,general awareness,0
132,adaptive management,threat_invasive_strat,recommended action,0
132,adaptive management,threat_invasive_cc,climate action,0
132,adaptive management,threat_habitat,general awareness,1
132,adaptive management,threat_habitat_strat,recommended action,0
132,adaptive management,threat_habitat_cc,climate action,0
133,climate change,climate_mention,climate action,1
133,climate change,climate_mention_only,climate action,0
133,climate change,climate_plan,climate action,0
133,climate change,climate_some,climate action,1
133,objectives,obj_cons_any,general awareness,1
133,objectives,obj_cons_sp,recommended action,1
133,objectives,obj_cons_unit,recommended action,1
133,objectives,obj_cons_both,recommended action,1
133,objectives,obj_mgmt_any,general awareness,1
133,objectives,obj_mgmt_lt,recommended action,1
133,objectives,obj_mgmt_eco,recommended action,1
133,objectives,obj_mgmt_monitor,recommended action,0
133,objectives,obj_mgmt_res,recommended action,0
133,objectives,obj_mgmt_ref,recommended action,0
133,objectives,obj_cc_any,climate action,0
133,objectives,obj_cc_gen,climate action,0
133,assessments,assess_threat,general awareness,1
133,assessments,assess_any,recommended action,1
133,assessments,assess_any_planned,recommended action,0
133,assessments,assess_any_both,recommended action,1
133,assessments,assess_climate,climate action,0
133,assessments,assess_cc_planned,climate action,0
133,assessments,assess_cc_both,climate action,0
133,assessments,assess_all,recommended action,1
133,design,design_any,general awareness,1
133,design,design_type_zoning,general awareness,1
133,design,design_type_boundaries,general awareness,0
133,design,design_resilience_all,recommended action,1
133,design,design_cc_all,climate action,0
133,design,design_cc_planned,climate action,0
133,design,design_cc_current,climate action,0
133,design,design_cc_resilient_all,climate action,0
133,design,design_cc_critical_all,climate action,0
133,design,design_cc_connect_all,climate action,0
133,design,design_cc_shifting_all,climate action,0
133,design,design_cc_refugia_all,climate action,0
133,design,design_adaptive_any,recommended action,1
133,design,design_adaptive_fully,recommended action,0
133,design,design_adaptive_zoning,recommended action,1
133,design,design_adaptive_both,recommended action,0
133,design,design_cc_adaptive,climate action,0
133,monitoring,monitor_any,general awareness,1
133,monitoring,monitor_planned,general awareness,0
133,monitoring,monitor_sci,recommended action,1
133,monitoring,monitor_soc,recommended action,1
133,monitoring,monitor_cc_explicit,climate action,0
133,monitoring,monitor_cc_implicit,recommended action,1
133,monitoring,monitor_cc_all,recommended action,1
133,monitoring,monitor_cc_research,climate action,0
133,adaptive management,mgmt_adapt,general awareness,1
133,adaptive management,mgmt_adapt_anymitigation,climate action,0
133,adaptive management,mgmt_adapt_protection,climate action,0
133,adaptive management,mgmt_adapt_green,climate action,0
133,adaptive management,mgmt_adapt_awareness,climate action,0
133,adaptive management,mgmt_adapt_limitation,climate action,1
133,adaptive management,threat_any,general awareness,1
133,adaptive management,threat_any_strat,recommended action,1
133,adaptive management,threat_any_cc,climate action,0
133,adaptive management,threat_compliance,general awareness,1
133,adaptive management,threat_compliance_strat,recommended action,1
133,adaptive management,threat_compliance_cc,climate action,0
133,adaptive management,threat_tourism,general awareness,1
133,adaptive management,threat_tourism_strat,recommended action,1
133,adaptive management,threat_tourism_cc,climate action,0
133,adaptive management,threat_pollution,general awareness,1
133,adaptive management,threat_pollution_strat,recommended action,0
133,adaptive management,threat_pollution_cc,climate action,0
133,adaptive management,threat_invasive,general awareness,1
133,adaptive management,threat_invasive_strat,recommended action,1
133,adaptive management,threat_invasive_cc,climate action,0
133,adaptive management,threat_habitat,general awareness,1
133,adaptive management,threat_habitat_strat,recommended action,1
133,adaptive management,threat_habitat_cc,climate action,0
134,climate change,climate_mention,climate action,1
134,climate change,climate_mention_only,climate action,0
134,climate change,climate_plan,climate action,0
134,climate change,climate_some,climate action,1
134,objectives,obj_cons_any,general awareness,1
134,objectives,obj_cons_sp,recommended action,1
134,objectives,obj_cons_unit,recommended action,1
134,objectives,obj_cons_both,recommended action,1
134,objectives,obj_mgmt_any,general awareness,1
134,objectives,obj_mgmt_lt,recommended action,1
134,objectives,obj_mgmt_eco,recommended action,1
134,objectives,obj_mgmt_monitor,recommended action,0
134,objectives,obj_mgmt_res,recommended action,0
134,objectives,obj_mgmt_ref,recommended action,0
134,objectives,obj_cc_any,climate action,0
134,objectives,obj_cc_gen,climate action,0
134,assessments,assess_threat,general awareness,1
134,assessments,assess_any,recommended action,0
134,assessments,assess_any_planned,recommended action,0
134,assessments,assess_any_both,recommended action,0
134,assessments,assess_climate,climate action,0
134,assessments,assess_cc_planned,climate action,0
134,assessments,assess_cc_both,climate action,0
134,assessments,assess_all,recommended action,0
134,design,design_any,general awareness,1
134,design,design_type_zoning,general awareness,1
134,design,design_type_boundaries,general awareness,0
134,design,design_resilience_all,recommended action,0
134,design,design_cc_all,climate action,0
134,design,design_cc_planned,climate action,0
134,design,design_cc_current,climate action,0
134,design,design_cc_resilient_all,climate action,0
134,design,design_cc_critical_all,climate action,0
134,design,design_cc_connect_all,climate action,0
134,design,design_cc_shifting_all,climate action,0
134,design,design_cc_refugia_all,climate action,0
134,design,design_adaptive_any,recommended action,1
134,design,design_adaptive_fully,recommended action,0
134,design,design_adaptive_zoning,recommended action,1
134,design,design_adaptive_both,recommended action,0
134,design,design_cc_adaptive,climate action,0
134,monitoring,monitor_any,general awareness,1
134,monitoring,monitor_planned,general awareness,0
134,monitoring,monitor_sci,recommended action,1
134,monitoring,monitor_soc,recommended action,1
134,monitoring,monitor_cc_explicit,climate action,0
134,monitoring,monitor_cc_implicit,recommended action,1
134,monitoring,monitor_cc_all,recommended action,1
134,monitoring,monitor_cc_research,climate action,0
134,adaptive management,mgmt_adapt,general awareness,1
134,adaptive management,mgmt_adapt_anymitigation,climate action,0
134,adaptive management,mgmt_adapt_protection,climate action,0
134,adaptive management,mgmt_adapt_green,climate action,0
134,adaptive management,mgmt_adapt_awareness,climate action,0
134,adaptive management,mgmt_adapt_limitation,climate action,1
134,adaptive management,threat_any,general awareness,1
134,adaptive management,threat_any_strat,recommended action,1
134,adaptive management,threat_any_cc,climate action,0
134,adaptive management,threat_compliance,general awareness,1
134,adaptive management,threat_compliance_strat,recommended action,1
134,adaptive management,threat_compliance_cc,climate action,0
134,adaptive management,threat_tourism,general awareness,0
134,adaptive management,threat_tourism_strat,recommended action,0
134,adaptive management,threat_tourism_cc,climate action,0
134,adaptive management,threat_pollution,general awareness,1
134,adaptive management,threat_pollution_strat,recommended action,0
134,adaptive management,threat_pollution_cc,climate action,0
134,adaptive management,threat_invasive,general awareness,1
134,adaptive management,threat_invasive_strat,recommended action,0
134,adaptive management,threat_invasive_cc,climate action,0
134,adaptive management,threat_habitat,general awareness,1
134,adaptive management,threat_habitat_strat,recommended action,1
134,adaptive management,threat_habitat_cc,climate action,0
135,climate change,climate_mention,climate action,1
135,climate change,climate_mention_only,climate action,0
135,climate change,climate_plan,climate action,0
135,climate change,climate_some,climate action,1
135,objectives,obj_cons_any,general awareness,1
135,objectives,obj_cons_sp,recommended action,1
135,objectives,obj_cons_unit,recommended action,1
135,objectives,obj_cons_both,recommended action,1
135,objectives,obj_mgmt_any,general awareness,1
135,objectives,obj_mgmt_lt,recommended action,1
135,objectives,obj_mgmt_eco,recommended action,1
135,objectives,obj_mgmt_monitor,recommended action,0
135,objectives,obj_mgmt_res,recommended action,0
135,objectives,obj_mgmt_ref,recommended action,0
135,objectives,obj_cc_any,climate action,1
135,objectives,obj_cc_gen,climate action,0
135,assessments,assess_threat,general awareness,1
135,assessments,assess_any,recommended action,0
135,assessments,assess_any_planned,recommended action,0
135,assessments,assess_any_both,recommended action,0
135,assessments,assess_climate,climate action,1
135,assessments,assess_cc_planned,climate action,0
135,assessments,assess_cc_both,climate action,1
135,assessments,assess_all,recommended action,1
135,design,design_any,general awareness,0
135,design,design_type_zoning,general awareness,0
135,design,design_type_boundaries,general awareness,0
135,design,design_resilience_all,recommended action,0
135,design,design_cc_all,climate action,0
135,design,design_cc_planned,climate action,0
135,design,design_cc_current,climate action,0
135,design,design_cc_resilient_all,climate action,0
135,design,design_cc_critical_all,climate action,0
135,design,design_cc_connect_all,climate action,0
135,design,design_cc_shifting_all,climate action,0
135,design,design_cc_refugia_all,climate action,0
135,design,design_adaptive_any,recommended action,0
135,design,design_adaptive_fully,recommended action,0
135,design,design_adaptive_zoning,recommended action,0
135,design,design_adaptive_both,recommended action,0
135,design,design_cc_adaptive,climate action,0
135,monitoring,monitor_any,general awareness,1
135,monitoring,monitor_planned,general awareness,0
135,monitoring,monitor_sci,recommended action,1
135,monitoring,monitor_soc,recommended action,1
135,monitoring,monitor_cc_explicit,climate action,0
135,monitoring,monitor_cc_implicit,recommended action,1
135,monitoring,monitor_cc_all,recommended action,1
135,monitoring,monitor_cc_research,climate action,0
135,adaptive management,mgmt_adapt,general awareness,1
135,adaptive management,mgmt_adapt_anymitigation,climate action,1
135,adaptive management,mgmt_adapt_protection,climate action,0
135,adaptive management,mgmt_adapt_green,climate action,1
135,adaptive management,mgmt_adapt_awareness,climate action,0
135,adaptive management,mgmt_adapt_limitation,climate action,0
135,adaptive management,threat_any,general awareness,1
135,adaptive management,threat_any_strat,recommended action,1
135,adaptive management,threat_any_cc,climate action,0
135,adaptive management,threat_compliance,general awareness,1
135,adaptive management,threat_compliance_strat,recommended action,1
135,adaptive management,threat_compliance_cc,climate action,0
135,adaptive management,threat_tourism,general awareness,1
135,adaptive management,threat_tourism_strat,recommended action,1
135,adaptive management,threat_tourism_cc,climate action,0
135,adaptive management,threat_pollution,general awareness,1
135,adaptive management,threat_pollution_strat,recommended action,0
135,adaptive management,threat_pollution_cc,climate action,0
135,adaptive management,threat_invasive,general awareness,1
135,adaptive management,threat_invasive_strat,recommended action,1
135,adaptive management,threat_invasive_cc,climate action,0
135,adaptive management,threat_habitat,general awareness,1
135,adaptive management,threat_habitat_strat,recommended action,0
135,adaptive management,threat_habitat_cc,climate action,0
136,climate change,climate_mention,climate action,0
136,climate change,climate_mention_only,climate action,0
136,climate change,climate_plan,climate action,0
136,climate change,climate_some,climate action,0
136,objectives,obj_cons_any,general awareness,1
136,objectives,obj_cons_sp,recommended action,1
136,objectives,obj_cons_unit,recommended action,0
136,objectives,obj_cons_both,recommended action,0
136,objectives,obj_mgmt_any,general awareness,1
136,objectives,obj_mgmt_lt,recommended action,1
136,objectives,obj_mgmt_eco,recommended action,0
136,objectives,obj_mgmt_monitor,recommended action,1
136,objectives,obj_mgmt_res,recommended action,0
136,objectives,obj_mgmt_ref,recommended action,0
136,objectives,obj_cc_any,climate action,0
136,objectives,obj_cc_gen,climate action,0
136,assessments,assess_threat,general awareness,1
136,assessments,assess_any,recommended action,0
136,assessments,assess_any_planned,recommended action,0
136,assessments,assess_any_both,recommended action,0
136,assessments,assess_climate,climate action,0
136,assessments,assess_cc_planned,climate action,0
136,assessments,assess_cc_both,climate action,0
136,assessments,assess_all,recommended action,0
136,design,design_any,general awareness,0
136,design,design_type_zoning,general awareness,0
136,design,design_type_boundaries,general awareness,0
136,design,design_resilience_all,recommended action,0
136,design,design_cc_all,climate action,0
136,design,design_cc_planned,climate action,0
136,design,design_cc_current,climate action,0
136,design,design_cc_resilient_all,climate action,0
136,design,design_cc_critical_all,climate action,0
136,design,design_cc_connect_all,climate action,0
136,design,design_cc_shifting_all,climate action,0
136,design,design_cc_refugia_all,climate action,0
136,design,design_adaptive_any,recommended action,1
136,design,design_adaptive_fully,recommended action,1
136,design,design_adaptive_zoning,recommended action,1
136,design,design_adaptive_both,recommended action,1
136,design,design_cc_adaptive,climate action,0
136,monitoring,monitor_any,general awareness,1
136,monitoring,monitor_planned,general awareness,0
136,monitoring,monitor_sci,recommended action,1
136,monitoring,monitor_soc,recommended action,1
136,monitoring,monitor_cc_explicit,climate action,0
136,monitoring,monitor_cc_implicit,recommended action,1
136,monitoring,monitor_cc_all,recommended action,1
136,monitoring,monitor_cc_research,climate action,0
136,adaptive management,mgmt_adapt,general awareness,1
136,adaptive management,mgmt_adapt_anymitigation,climate action,0
136,adaptive management,mgmt_adapt_protection,climate action,0
136,adaptive management,mgmt_adapt_green,climate action,0
136,adaptive management,mgmt_adapt_awareness,climate action,0
136,adaptive management,mgmt_adapt_limitation,climate action,0
136,adaptive management,threat_any,general awareness,1
136,adaptive management,threat_any_strat,recommended action,1
136,adaptive management,threat_any_cc,climate action,0
136,adaptive management,threat_compliance,general awareness,1
136,adaptive management,threat_compliance_strat,recommended action,1
136,adaptive management,threat_compliance_cc,climate action,0
136,adaptive management,threat_tourism,general awareness,1
136,adaptive management,threat_tourism_strat,recommended action,1
136,adaptive management,threat_tourism_cc,climate action,0
136,adaptive management,threat_pollution,general awareness,1
136,adaptive management,threat_pollution_strat,recommended action,1
136,adaptive management,threat_pollution_cc,climate action,0
136,adaptive management,threat_invasive,general awareness,1
136,adaptive management,threat_invasive_strat,recommended action,0
136,adaptive management,threat_invasive_cc,climate action,0
136,adaptive management,threat_habitat,general awareness,1
136,adaptive management,threat_habitat_strat,recommended action,1
136,adaptive management,threat_habitat_cc,climate action,0
137,climate change,climate_mention,climate action,0
137,climate change,climate_mention_only,climate action,0
137,climate change,climate_plan,climate action,0
137,climate change,climate_some,climate action,0
137,objectives,obj_cons_any,general awareness,1
137,objectives,obj_cons_sp,recommended action,1
137,objectives,obj_cons_unit,recommended action,0
137,objectives,obj_cons_both,recommended action,0
137,objectives,obj_mgmt_any,general awareness,1
137,objectives,obj_mgmt_lt,recommended action,1
137,objectives,obj_mgmt_eco,recommended action,0
137,objectives,obj_mgmt_monitor,recommended action,1
137,objectives,obj_mgmt_res,recommended action,0
137,objectives,obj_mgmt_ref,recommended action,0
137,objectives,obj_cc_any,climate action,0
137,objectives,obj_cc_gen,climate action,0
137,assessments,assess_threat,general awareness,1
137,assessments,assess_any,recommended action,0
137,assessments,assess_any_planned,recommended action,0
137,assessments,assess_any_both,recommended action,0
137,assessments,assess_climate,climate action,0
137,assessments,assess_cc_planned,climate action,0
137,assessments,assess_cc_both,climate action,0
137,assessments,assess_all,recommended action,0
137,design,design_any,general awareness,0
137,design,design_type_zoning,general awareness,0
137,design,design_type_boundaries,general awareness,0
137,design,design_resilience_all,recommended action,0
137,design,design_cc_all,climate action,0
137,design,design_cc_planned,climate action,0
137,design,design_cc_current,climate action,0
137,design,design_cc_resilient_all,climate action,0
137,design,design_cc_critical_all,climate action,0
137,design,design_cc_connect_all,climate action,0
137,design,design_cc_shifting_all,climate action,0
137,design,design_cc_refugia_all,climate action,0
137,design,design_adaptive_any,recommended action,1
137,design,design_adaptive_fully,recommended action,0
137,design,design_adaptive_zoning,recommended action,1
137,design,design_adaptive_both,recommended action,0
137,design,design_cc_adaptive,climate action,0
137,monitoring,monitor_any,general awareness,1
137,monitoring,monitor_planned,general awareness,0
137,monitoring,monitor_sci,recommended action,1
137,monitoring,monitor_soc,recommended action,1
137,monitoring,monitor_cc_explicit,climate action,0
137,monitoring,monitor_cc_implicit,recommended action,1
137,monitoring,monitor_cc_all,recommended action,1
137,monitoring,monitor_cc_research,climate action,0
137,adaptive management,mgmt_adapt,general awareness,1
137,adaptive management,mgmt_adapt_anymitigation,climate action,0
137,adaptive management,mgmt_adapt_protection,climate action,0
137,adaptive management,mgmt_adapt_green,climate action,0
137,adaptive management,mgmt_adapt_awareness,climate action,0
137,adaptive management,mgmt_adapt_limitation,climate action,0
137,adaptive management,threat_any,general awareness,1
137,adaptive management,threat_any_strat,recommended action,1
137,adaptive management,threat_any_cc,climate action,0
137,adaptive management,threat_compliance,general awareness,1
137,adaptive management,threat_compliance_strat,recommended action,1
137,adaptive management,threat_compliance_cc,climate action,0
137,adaptive management,threat_tourism,general awareness,1
137,adaptive management,threat_tourism_strat,recommended action,1
137,adaptive management,threat_tourism_cc,climate action,0
137,adaptive management,threat_pollution,general awareness,1
137,adaptive management,threat_pollution_strat,recommended action,1
137,adaptive management,threat_pollution_cc,climate action,0
137,adaptive management,threat_invasive,general awareness,1
137,adaptive management,threat_invasive_strat,recommended action,1
137,adaptive management,threat_invasive_cc,climate action,0
137,adaptive management,threat_habitat,general awareness,1
137,adaptive management,threat_habitat_strat,recommended action,1
137,adaptive management,threat_habitat_cc,climate action,0
138,climate change,climate_mention,climate action,0
138,climate change,climate_mention_only,climate action,0
138,climate change,climate_plan,climate action,0
138,climate change,climate_some,climate action,0
138,objectives,obj_cons_any,general awareness,0
138,objectives,obj_cons_sp,recommended action,0
138,objectives,obj_cons_unit,recommended action,0
138,objectives,obj_cons_both,recommended action,0
138,objectives,obj_mgmt_any,general awareness,1
138,objectives,obj_mgmt_lt,recommended action,1
138,objectives,obj_mgmt_eco,recommended action,0
138,objectives,obj_mgmt_monitor,recommended action,1
138,objectives,obj_mgmt_res,recommended action,0
138,objectives,obj_mgmt_ref,recommended action,0
138,objectives,obj_cc_any,climate action,0
138,objectives,obj_cc_gen,climate action,0
138,assessments,assess_threat,general awareness,1
138,assessments,assess_any,recommended action,0
138,assessments,assess_any_planned,recommended action,0
138,assessments,assess_any_both,recommended action,0
138,assessments,assess_climate,climate action,0
138,assessments,assess_cc_planned,climate action,0
138,assessments,assess_cc_both,climate action,0
138,assessments,assess_all,recommended action,0
138,design,design_any,general awareness,0
138,design,design_type_zoning,general awareness,0
138,design,design_type_boundaries,general awareness,0
138,design,design_resilience_all,recommended action,0
138,design,design_cc_all,climate action,0
138,design,design_cc_planned,climate action,0
138,design,design_cc_current,climate action,0
138,design,design_cc_resilient_all,climate action,0
138,design,design_cc_critical_all,climate action,0
138,design,design_cc_connect_all,climate action,0
138,design,design_cc_shifting_all,climate action,0
138,design,design_cc_refugia_all,climate action,0
138,design,design_adaptive_any,recommended action,1
138,design,design_adaptive_fully,recommended action,0
138,design,design_adaptive_zoning,recommended action,1
138,design,design_adaptive_both,recommended action,0
138,design,design_cc_adaptive,climate action,0
138,monitoring,monitor_any,general awareness,1
138,monitoring,monitor_planned,general awareness,0
138,monitoring,monitor_sci,recommended action,1
138,monitoring,monitor_soc,recommended action,1
138,monitoring,monitor_cc_explicit,climate action,0
138,monitoring,monitor_cc_implicit,recommended action,1
138,monitoring,monitor_cc_all,recommended action,1
138,monitoring,monitor_cc_research,climate action,0
138,adaptive management,mgmt_adapt,general awareness,1
138,adaptive management,mgmt_adapt_anymitigation,climate action,0
138,adaptive management,mgmt_adapt_protection,climate action,0
138,adaptive management,mgmt_adapt_green,climate action,0
138,adaptive management,mgmt_adapt_awareness,climate action,0
138,adaptive management,mgmt_adapt_limitation,climate action,0
138,adaptive management,threat_any,general awareness,1
138,adaptive management,threat_any_strat,recommended action,1
138,adaptive management,threat_any_cc,climate action,0
138,adaptive management,threat_compliance,general awareness,1
138,adaptive management,threat_compliance_strat,recommended action,1
138,adaptive management,threat_compliance_cc,climate action,0
138,adaptive management,threat_tourism,general awareness,1
138,adaptive management,threat_tourism_strat,recommended action,1
138,adaptive management,threat_tourism_cc,climate action,0
138,adaptive management,threat_pollution,general awareness,1
138,adaptive management,threat_pollution_strat,recommended action,1
138,adaptive management,threat_pollution_cc,climate action,0
138,adaptive management,threat_invasive,general awareness,1
138,adaptive management,threat_invasive_strat,recommended action,1
138,adaptive management,threat_invasive_cc,climate action,0
138,adaptive management,threat_habitat,general awareness,1
138,adaptive management,threat_habitat_strat,recommended action,1
138,adaptive management,threat_habitat_cc,climate action,0
139,climate change,climate_mention,climate action,1
139,climate change,climate_mention_only,climate action,0
139,climate change,climate_plan,climate action,0
139,climate change,climate_some,climate action,1
139,objectives,obj_cons_any,general awareness,1
139,objectives,obj_cons_sp,recommended action,0
139,objectives,obj_cons_unit,recommended action,1
139,objectives,obj_cons_both,recommended action,0
139,objectives,obj_mgmt_any,general awareness,1
139,objectives,obj_mgmt_lt,recommended action,1
139,objectives,obj_mgmt_eco,recommended action,1
139,objectives,obj_mgmt_monitor,recommended action,0
139,objectives,obj_mgmt_res,recommended action,0
139,objectives,obj_mgmt_ref,recommended action,0
139,objectives,obj_cc_any,climate action,1
139,objectives,obj_cc_gen,climate action,1
139,assessments,assess_threat,general awareness,1
139,assessments,assess_any,recommended action,0
139,assessments,assess_any_planned,recommended action,0
139,assessments,assess_any_both,recommended action,0
139,assessments,assess_climate,climate action,0
139,assessments,assess_cc_planned,climate action,0
139,assessments,assess_cc_both,climate action,0
139,assessments,assess_all,recommended action,0
139,design,design_any,general awareness,1
139,design,design_type_zoning,general awareness,1
139,design,design_type_boundaries,general awareness,0
139,design,design_resilience_all,recommended action,1
139,design,design_cc_all,climate action,0
139,design,design_cc_planned,climate action,0
139,design,design_cc_current,climate action,0
139,design,design_cc_resilient_all,climate action,0
139,design,design_cc_critical_all,climate action,0
139,design,design_cc_connect_all,climate action,0
139,design,design_cc_shifting_all,climate action,0
139,design,design_cc_refugia_all,climate action,0
139,design,design_adaptive_any,recommended action,1
139,design,design_adaptive_fully,recommended action,0
139,design,design_adaptive_zoning,recommended action,1
139,design,design_adaptive_both,recommended action,0
139,design,design_cc_adaptive,climate action,0
139,monitoring,monitor_any,general awareness,1
139,monitoring,monitor_planned,general awareness,0
139,monitoring,monitor_sci,recommended action,1
139,monitoring,monitor_soc,recommended action,1
139,monitoring,monitor_cc_explicit,climate action,1
139,monitoring,monitor_cc_implicit,recommended action,0
139,monitoring,monitor_cc_all,recommended action,1
139,monitoring,monitor_cc_research,climate action,1
139,adaptive management,mgmt_adapt,general awareness,1
139,adaptive management,mgmt_adapt_anymitigation,climate action,0
139,adaptive management,mgmt_adapt_protection,climate action,0
139,adaptive management,mgmt_adapt_green,climate action,0
139,adaptive management,mgmt_adapt_awareness,climate action,0
139,adaptive management,mgmt_adapt_limitation,climate action,0
139,adaptive management,threat_any,general awareness,1
139,adaptive management,threat_any_strat,recommended action,1
139,adaptive management,threat_any_cc,climate action,0
139,adaptive management,threat_compliance,general awareness,1
139,adaptive management,threat_compliance_strat,recommended action,1
139,adaptive management,threat_compliance_cc,climate action,0
139,adaptive management,threat_tourism,general awareness,1
139,adaptive management,threat_tourism_strat,recommended action,1
139,adaptive management,threat_tourism_cc,climate action,0
139,adaptive management,threat_pollution,general awareness,1
139,adaptive management,threat_pollution_strat,recommended action,1
139,adaptive management,threat_pollution_cc,climate action,0
139,adaptive management,threat_invasive,general awareness,1
139,adaptive management,threat_invasive_strat,recommended action,0
139,adaptive management,threat_invasive_cc,climate action,0
139,adaptive management,threat_habitat,general awareness,1
139,adaptive management,threat_habitat_strat,recommended action,1
139,adaptive management,threat_habitat_cc,climate action,0
140,climate change,climate_mention,climate action,1
140,climate change,climate_mention_only,climate action,0
140,climate change,climate_plan,climate action,0
140,climate change,climate_some,climate action,1
140,objectives,obj_cons_any,general awareness,1
140,objectives,obj_cons_sp,recommended action,0
140,objectives,obj_cons_unit,recommended action,1
140,objectives,obj_cons_both,recommended action,0
140,objectives,obj_mgmt_any,general awareness,1
140,objectives,obj_mgmt_lt,recommended action,1
140,objectives,obj_mgmt_eco,recommended action,1
140,objectives,obj_mgmt_monitor,recommended action,0
140,objectives,obj_mgmt_res,recommended action,0
140,objectives,obj_mgmt_ref,recommended action,0
140,objectives,obj_cc_any,climate action,1
140,objectives,obj_cc_gen,climate action,1
140,assessments,assess_threat,general awareness,1
140,assessments,assess_any,recommended action,0
140,assessments,assess_any_planned,recommended action,0
140,assessments,assess_any_both,recommended action,0
140,assessments,assess_climate,climate action,0
140,assessments,assess_cc_planned,climate action,0
140,assessments,assess_cc_both,climate action,0
140,assessments,assess_all,recommended action,0
140,design,design_any,general awareness,1
140,design,design_type_zoning,general awareness,1
140,design,design_type_boundaries,general awareness,0
140,design,design_resilience_all,recommended action,1
140,design,design_cc_all,climate action,0
140,design,design_cc_planned,climate action,0
140,design,design_cc_current,climate action,0
140,design,design_cc_resilient_all,climate action,0
140,design,design_cc_critical_all,climate action,0
140,design,design_cc_connect_all,climate action,0
140,design,design_cc_shifting_all,climate action,0
140,design,design_cc_refugia_all,climate action,0
140,design,design_adaptive_any,recommended action,1
140,design,design_adaptive_fully,recommended action,0
140,design,design_adaptive_zoning,recommended action,1
140,design,design_adaptive_both,recommended action,0
140,design,design_cc_adaptive,climate action,0
140,monitoring,monitor_any,general awareness,1
140,monitoring,monitor_planned,general awareness,0
140,monitoring,monitor_sci,recommended action,1
140,monitoring,monitor_soc,recommended action,1
140,monitoring,monitor_cc_explicit,climate action,1
140,monitoring,monitor_cc_implicit,recommended action,0
140,monitoring,monitor_cc_all,recommended action,1
140,monitoring,monitor_cc_research,climate action,1
140,adaptive management,mgmt_adapt,general awareness,1
140,adaptive management,mgmt_adapt_anymitigation,climate action,0
140,adaptive management,mgmt_adapt_protection,climate action,0
140,adaptive management,mgmt_adapt_green,climate action,0
140,adaptive management,mgmt_adapt_awareness,climate action,0
140,adaptive management,mgmt_adapt_limitation,climate action,0
140,adaptive management,threat_any,general awareness,1
140,adaptive management,threat_any_strat,recommended action,1
140,adaptive management,threat_any_cc,climate action,0
140,adaptive management,threat_compliance,general awareness,1
140,adaptive management,threat_compliance_strat,recommended action,1
140,adaptive management,threat_compliance_cc,climate action,0
140,adaptive management,threat_tourism,general awareness,1
140,adaptive management,threat_tourism_strat,recommended action,1
140,adaptive management,threat_tourism_cc,climate action,0
140,adaptive management,threat_pollution,general awareness,1
140,adaptive management,threat_pollution_strat,recommended action,1
140,adaptive management,threat_pollution_cc,climate action,0
140,adaptive management,threat_invasive,general awareness,1
140,adaptive management,threat_invasive_strat,recommended action,0
140,adaptive management,threat_invasive_cc,climate action,0
140,adaptive management,threat_habitat,general awareness,1
140,adaptive management,threat_habitat_strat,recommended action,1
140,adaptive management,threat_habitat_cc,climate action,0
141,climate change,climate_mention,climate action,1
141,climate change,climate_mention_only,climate action,0
141,climate change,climate_plan,climate action,0
141,climate change,climate_some,climate action,1
141,objectives,obj_cons_any,general awareness,1
141,objectives,obj_cons_sp,recommended action,1
141,objectives,obj_cons_unit,recommended action,1
141,objectives,obj_cons_both,recommended action,1
141,objectives,obj_mgmt_any,general awareness,1
141,objectives,obj_mgmt_lt,recommended action,1
141,objectives,obj_mgmt_eco,recommended action,1
141,objectives,obj_mgmt_monitor,recommended action,0
141,objectives,obj_mgmt_res,recommended action,0
141,objectives,obj_mgmt_ref,recommended action,0
141,objectives,obj_cc_any,climate action,1
141,objectives,obj_cc_gen,climate action,1
141,assessments,assess_threat,general awareness,1
141,assessments,assess_any,recommended action,1
141,assessments,assess_any_planned,recommended action,0
141,assessments,assess_any_both,recommended action,1
141,assessments,assess_climate,climate action,0
141,assessments,assess_cc_planned,climate action,0
141,assessments,assess_cc_both,climate action,0
141,assessments,assess_all,recommended action,1
141,design,design_any,general awareness,0
141,design,design_type_zoning,general awareness,0
141,design,design_type_boundaries,general awareness,0
141,design,design_resilience_all,recommended action,0
141,design,design_cc_all,climate action,0
141,design,design_cc_planned,climate action,0
141,design,design_cc_current,climate action,0
141,design,design_cc_resilient_all,climate action,0
141,design,design_cc_critical_all,climate action,0
